fee_rate,ann_ret,ann_vol,sharpe,max_dd,total_ret,avg_trade_gross,avg_trade_cost,edge_per_trade,impact_rate_used,total_cost_rate_used
0.001,0.23625591473683413,0.21099683935894792,1.1197130509324633,-0.29603263303922644,4.39193352000745,0.0011434251377710001,0.0004808483802936287,0.0006625767574773714,0.0,0.001
0.003,0.22465741577035608,0.21094461422039218,1.065006644514621,-0.3002513087516655,3.921878171020116,0.0011434251377710001,0.0014425451408808865,-0.0002991200031098864,0.0,0.003
0.005,0.21305891680387803,0.21095981633751734,1.0099502383998684,-0.3044479936355149,3.492281535437665,0.0011434251377710001,0.0024042419014681437,-0.0012608167636971436,0.0,0.005
