,gross_ret,equity_turnover,cash_turnover,turnover,fee_cost,impact_cost,cost,missing_ret_penalty_ret,capacity_shortfall,base_exposure_signal,base_exposure,vol_scale_signal,vol_scale,exposure,regime,regime_label,net_ret,nav,return_mode,weight_lag_days,exposure_signal_lag_days,vol_scale_lag_days,missing_ret_policy,max_participation_of_adv,impact_bps_at_100pct_adv
2020-03-23,0.007803298334391466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,2,RiskOff,0.007803298334391466,1.4241427068534556,close_to_close,1,1,1,liquidate,,0.0
2020-03-24,0.05181497495492026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,2,RiskOff,0.05181497495492026,1.4979346255412995,close_to_close,1,1,1,liquidate,,0.0
2020-03-25,-0.0038203276935433344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,2,RiskOff,-0.0038203276935433344,1.4922120244082266,close_to_close,1,1,1,liquidate,,0.0
2020-03-26,0.028310965949552486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,2,RiskOff,0.028310965949552486,1.5344579882207605,close_to_close,1,1,1,liquidate,,0.0
2020-03-27,-0.0226569099051369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,1,Transition,-0.0226569099051369,1.499691911828425,close_to_close,1,1,1,liquidate,,0.0
2020-03-30,0.018012690249337146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,1,Transition,0.018012690249337146,1.5267053977056269,close_to_close,1,1,1,liquidate,,0.0
2020-03-31,-0.00525683967801191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,1,Transition,-0.00525683967801191,1.518679752194333,close_to_close,1,1,1,liquidate,,0.0
2020-04-01,-0.024206578648624313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,1,Transition,-0.024206578648624313,1.4819177113307676,close_to_close,1,1,1,liquidate,,0.0
2020-04-02,0.009560178408489927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.5886542472233461,1,Transition,0.009560178408489927,1.496085109037791,close_to_close,1,1,1,liquidate,,0.0
2020-04-03,-0.0024500266586278,0.2713029928144456,0.2033690110615125,0.2713029928144456,0.0002713029928144456,0.0,0.0002713029928144456,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,-0.0027213296514422454,1.4920137682694852,close_to_close,1,1,1,liquidate,,0.0
2020-04-06,0.023804983744573384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.023804983744573384,1.52753113176982,close_to_close,1,1,1,liquidate,,0.0
2020-04-07,0.0011560412957066358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.0011560412957066358,1.5292970208386232,close_to_close,1,1,1,liquidate,,0.0
2020-04-08,0.009079773349910253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.009079773349910253,1.5431826911725308,close_to_close,1,1,1,liquidate,,0.0
2020-04-09,0.0019256626471106555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.0019256626471106555,1.5461543404385896,close_to_close,1,1,1,liquidate,,0.0
2020-04-13,0.001993092332921908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.001993092332921908,1.5492359688000317,close_to_close,1,1,1,liquidate,,0.0
2020-04-14,0.01486887886145348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.01486887886145348,1.572271370747926,close_to_close,1,1,1,liquidate,,0.0
2020-04-15,-0.003273313990697763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,-0.003273313990697763,1.5671248328728833,close_to_close,1,1,1,liquidate,,0.0
2020-04-16,0.007056937204800019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,0.35,0.35,1,Transition,0.007056937204800019,1.57818393441055,close_to_close,1,1,1,liquidate,,0.0
2020-04-17,0.005337237931523516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3515982180900092,0.35,0.35,1,Transition,0.005337237931523516,1.5866070775682068,close_to_close,1,1,1,liquidate,,0.0
2020-04-20,0.0005147532205954501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3550532807997379,0.3515982180900092,0.35,1,Transition,0.0005147532205954501,1.5874237886712044,close_to_close,1,1,1,liquidate,,0.0
2020-04-21,-0.012873343531651768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3693756056885786,0.3550532807997379,0.35,1,Transition,-0.012873343531651768,1.5669883369093236,close_to_close,1,1,1,liquidate,,0.0
2020-04-22,0.013197561753011441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3531238112899409,0.3693756056885786,0.35,1,Transition,0.013197561753011441,1.587668762251933,close_to_close,1,1,1,liquidate,,0.0
2020-04-23,-0.003952806138079976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4282319629372332,0.3531238112899409,0.35,1,Transition,-0.003952806138079976,1.5813930154232656,close_to_close,1,1,1,liquidate,,0.0
2020-04-24,0.00873534160239421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4266119786238414,0.4282319629372332,0.35,1,Transition,0.00873534160239421,1.5952070236206282,close_to_close,1,1,1,liquidate,,0.0
2020-04-27,0.007610680114134774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45168906869841174,0.4266119786238414,0.35,1,Transition,0.007610680114134774,1.6073476339932256,close_to_close,1,1,1,liquidate,,0.0
2020-04-28,-0.008529963332140839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4912805323078367,0.45168906869841174,0.35,1,Transition,-0.008529963332140839,1.59363701761326,close_to_close,1,1,1,liquidate,,0.0
2020-04-29,0.01015045227535915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.48711772603282993,0.4912805323078367,0.35,1,Transition,0.01015045227535915,1.6098131541047889,close_to_close,1,1,1,liquidate,,0.0
2020-04-30,-0.0060966094438558655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.48686681709367957,0.48711772603282993,0.35,1,Transition,-0.0060966094438558655,1.5999987520266303,close_to_close,1,1,1,liquidate,,0.0
2020-05-01,-0.012656221607889182,0.3178615470531355,0.09448656781287113,0.3178615470531355,0.00031786154705313555,0.0,0.00031786154705313555,0.0,0.0,1.0,1.0,0.5400216927469279,0.48686681709367957,0.48686681709367957,1,Transition,-0.012974083154942318,1.579240235170033,close_to_close,1,1,1,liquidate,,0.0
2020-05-04,0.008735499496991664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5175294655502843,0.5400216927469279,0.48686681709367957,1,Transition,0.008735499496991664,1.5930356874499898,close_to_close,1,1,1,liquidate,,0.0
2020-05-05,0.0064070542133216665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5232002921717473,0.5175294655502843,0.48686681709367957,1,Transition,0.0064070542133216665,1.603242353463238,close_to_close,1,1,1,liquidate,,0.0
2020-05-06,0.003640611231498913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.63896045948393,0.5232002921717473,0.48686681709367957,1,Transition,0.003640611231498913,1.609079135582071,close_to_close,1,1,1,liquidate,,0.0
2020-05-07,0.01529325247364164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6395863917653791,0.63896045948393,0.48686681709367957,1,Transition,0.01529325247364164,1.6336871890525966,close_to_close,1,1,1,liquidate,,0.0
2020-05-08,0.009836103617957453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6289219909848925,0.6395863917653791,0.48686681709367957,1,Transition,0.009836103617957453,1.6497563055234477,close_to_close,1,1,1,liquidate,,0.0
2020-05-11,0.0019874917986763938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6227920569590577,0.6289219909848925,0.48686681709367957,1,Transition,0.0019874917986763938,1.65303518265049,close_to_close,1,1,1,liquidate,,0.0
2020-05-12,-0.0074887416799625335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6224227244153773,0.6227920569590577,0.48686681709367957,1,Transition,-0.0074887416799625335,1.640656029179731,close_to_close,1,1,1,liquidate,,0.0
2020-05-13,-0.0038530083509794176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6476997866629651,0.6224227244153773,0.48686681709367957,1,Transition,-0.0038530083509794176,1.6343345677982166,close_to_close,1,1,1,liquidate,,0.0
2020-05-14,0.0072694856139352655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6475884349145273,0.6476997866629651,0.48686681709367957,1,Transition,0.0072694856139352655,1.6462153394271828,close_to_close,1,1,1,liquidate,,0.0
2020-05-15,0.0050257742108749245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6514814025447581,0.6475884349145273,0.48686681709367957,1,Transition,0.0050257742108749245,1.6544888460256229,close_to_close,1,1,1,liquidate,,0.0
2020-05-18,0.010887150075892553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6541423408058787,0.6514814025447581,0.48686681709367957,1,Transition,0.010887150075892553,1.6725015143911939,close_to_close,1,1,1,liquidate,,0.0
2020-05-19,0.0031735944405882387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.643014513594843,0.6541423408058787,0.48686681709367957,1,Transition,0.0031735944405882387,1.6778093558991412,close_to_close,1,1,1,liquidate,,0.0
2020-05-20,0.01233544711623348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7263638717695242,0.643014513594843,0.48686681709367957,1,Transition,0.01233544711623348,1.698505884479957,close_to_close,1,1,1,liquidate,,0.0
2020-05-21,-0.008996527909673913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7547232806256802,0.7263638717695242,0.48686681709367957,0,RiskOn,-0.008996527909673913,1.6832252288854876,close_to_close,1,1,1,liquidate,,0.0
2020-05-22,0.008879563601742815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7328983448094644,0.7547232806256802,0.48686681709367957,0,RiskOn,0.008879563601742815,1.6981715343614345,close_to_close,1,1,1,liquidate,,0.0
2020-05-26,-0.009173240574663982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7436493436604057,0.7328983448094644,0.48686681709367957,0,RiskOn,-0.009173240574663982,1.6825937983396908,close_to_close,1,1,1,liquidate,,0.0
2020-05-27,-0.0017505686394388789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7227336455760107,0.7436493436604057,0.48686681709367957,0,RiskOn,-0.0017505686394388789,1.679648302403403,close_to_close,1,1,1,liquidate,,0.0
2020-05-28,0.001392498653862887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.765459326290344,0.7227336455760107,0.48686681709367957,0,RiskOn,0.001392498653862887,1.681987210403463,close_to_close,1,1,1,liquidate,,0.0
2020-05-29,0.02522432253668861,0.509067380578653,0.25342269111179866,0.509067380578653,0.000509067380578653,0.0,0.000509067380578653,0.0,0.0,1.0,1.0,0.7960145086411792,0.765459326290344,0.765459326290344,0,RiskOn,0.024715255156109957,1.7235579534778984,close_to_close,1,1,1,liquidate,,0.0
2020-06-01,0.01722263026558027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7885716525395062,0.7960145086411792,0.765459326290344,0,RiskOn,0.01722263026558027,1.7532421548519483,close_to_close,1,1,1,liquidate,,0.0
2020-06-02,0.003216387957467721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8563413254010405,0.7885716525395062,0.765459326290344,0,RiskOn,0.003216387957467721,1.758881261805339,close_to_close,1,1,1,liquidate,,0.0
2020-06-03,0.005329729065905819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8637767174257424,0.8563413254010405,0.765459326290344,0,RiskOn,0.005329729065905819,1.76825562238986,close_to_close,1,1,1,liquidate,,0.0
2020-06-04,-0.007685966314752554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8666603846827684,0.8637767174257424,0.765459326290344,0,RiskOn,-0.007685966314752554,1.7546648692402997,close_to_close,1,1,1,liquidate,,0.0
2020-06-05,0.016328251543730653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8373749689000802,0.8666603846827684,0.765459326290344,0,RiskOn,0.016328251543730653,1.7833154786002026,close_to_close,1,1,1,liquidate,,0.0
2020-06-08,0.012541315124221436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8738306010847768,0.8373749689000802,0.765459326290344,0,RiskOn,0.012541315124221436,1.8056805999832297,close_to_close,1,1,1,liquidate,,0.0
2020-06-09,-0.0019564683145060924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8858736366457659,0.8738306010847768,0.765459326290344,0,RiskOn,-0.0019564683145060924,1.802147843103244,close_to_close,1,1,1,liquidate,,0.0
2020-06-10,0.010958299739290656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.87933869370115,0.8858736366457659,0.765459326290344,0,RiskOn,0.010958299739290656,1.8218963193424857,close_to_close,1,1,1,liquidate,,0.0
2020-06-11,-0.037137012070582495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9351561267541928,0.87933869370115,0.765459326290344,0,RiskOn,-0.037137012070582495,1.754236533739714,close_to_close,1,1,1,liquidate,,0.0
2020-06-12,0.006234880661951707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7060476768276753,0.9351561267541928,0.765459326290344,1,Transition,0.006234880661951707,1.765173989180417,close_to_close,1,1,1,liquidate,,0.0
2020-06-15,0.021895736870058195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.710693856351271,0.7060476768276753,0.765459326290344,1,Transition,0.021895736870058195,1.8038237743773826,close_to_close,1,1,1,liquidate,,0.0
2020-06-16,0.0032691609062232277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.686000935927782,0.710693856351271,0.765459326290344,1,Transition,0.0032691609062232277,1.809720764542293,close_to_close,1,1,1,liquidate,,0.0
2020-06-17,0.005491518309961989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6994728741962652,0.686000935927782,0.765459326290344,1,Transition,0.005491518309961989,1.8196588792566954,close_to_close,1,1,1,liquidate,,0.0
2020-06-18,0.007817572215803481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6994660087779203,0.6994728741962652,0.765459326290344,1,Transition,0.007817572215803481,1.8338841939534125,close_to_close,1,1,1,liquidate,,0.0
2020-06-19,-0.002745290959280148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7213568027458276,0.6994660087779203,0.765459326290344,1,Transition,-0.002745290959280148,1.8288496482553855,close_to_close,1,1,1,liquidate,,0.0
2020-06-22,0.01040956769255744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7492741010509811,0.7213568027458276,0.765459326290344,1,Transition,0.01040956769255744,1.84788718246841,close_to_close,1,1,1,liquidate,,0.0
2020-06-23,0.006262779350127209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7535113689616335,0.7492741010509811,0.765459326290344,1,Transition,0.006262779350127209,1.8594600921561382,close_to_close,1,1,1,liquidate,,0.0
2020-06-24,-0.018421619186912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7891051854205529,0.7535113689616335,0.765459326290344,1,Transition,-0.018421619186912,1.8252058264451776,close_to_close,1,1,1,liquidate,,0.0
2020-06-25,0.010726763250530857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7314769349176458,0.7891051854205529,0.765459326290344,1,Transition,0.010726763250530857,1.8447843772289445,close_to_close,1,1,1,liquidate,,0.0
2020-06-26,-0.01795014400303882,0.1798285819816102,0.05478614539148735,0.1798285819816102,0.0001798285819816102,0.0,0.0001798285819816102,0.0,0.0,1.0,1.0,0.7289000250430976,0.7314769349176458,0.7314769349176458,1,Transition,-0.01812997258502043,1.8113384870445097,close_to_close,1,1,1,liquidate,,0.0
2020-06-29,0.007245552032454706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7014260070716042,0.7289000250430976,0.7314769349176458,1,Transition,0.007245552032454706,1.8244626343007786,close_to_close,1,1,1,liquidate,,0.0
2020-06-30,0.01375245250842868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7181216166929463,0.7014260070716042,0.7314769349176458,1,Transition,0.01375245250842868,1.8495534700324028,close_to_close,1,1,1,liquidate,,0.0
2020-07-01,0.01319750034706674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7029843282398442,0.7181216166929463,0.7314769349176458,1,Transition,0.01319750034706674,1.873962952595074,close_to_close,1,1,1,liquidate,,0.0
2020-07-02,0.006670961785675941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6917342940646447,0.7029843282398442,0.7314769349176458,1,Transition,0.006670961785675941,1.8864640878396082,close_to_close,1,1,1,liquidate,,0.0
2020-07-06,0.014021793845996035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7009909347974371,0.6917342940646447,0.7314769349176458,1,Transition,0.014021793845996035,1.9129156983771702,close_to_close,1,1,1,liquidate,,0.0
2020-07-07,-0.0017609875177761912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707563227352272,0.7009909347974371,0.7314769349176458,1,Transition,-0.0017609875177761912,1.9095470777097698,close_to_close,1,1,1,liquidate,,0.0
2020-07-08,0.008629301964794276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7124582763933845,0.707563227352272,0.7314769349176458,1,Transition,0.008629301964794276,1.926025136059318,close_to_close,1,1,1,liquidate,,0.0
2020-07-09,0.006553254373299629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7104347694570539,0.7124582763933845,0.7314769349176458,1,Transition,0.006553254373299629,1.9386468687052836,close_to_close,1,1,1,liquidate,,0.0
2020-07-10,0.009104674371312502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7147693510674291,0.7104347694570539,0.7314769349176458,1,Transition,0.009104674371312502,1.95629761716581,close_to_close,1,1,1,liquidate,,0.0
2020-07-13,-0.02458522475686383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9666742852359278,0.7147693510674291,0.7314769349176458,1,Transition,-0.02458522475686383,1.9082016005564713,close_to_close,1,1,1,liquidate,,0.0
2020-07-14,0.009258861040710189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8013968733036075,0.9666742852359278,0.7314769349176458,0,RiskOn,0.009258861040710189,1.9258693740136845,close_to_close,1,1,1,liquidate,,0.0
2020-07-15,0.0045518002438974395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.843092450951275,0.8013968733036075,0.7314769349176458,0,RiskOn,0.0045518002438974395,1.9346355467000345,close_to_close,1,1,1,liquidate,,0.0
2020-07-16,-0.005084197051310005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8427930680887258,0.843092450951275,0.7314769349176458,0,RiskOn,-0.005084197051310005,1.9247994783581426,close_to_close,1,1,1,liquidate,,0.0
2020-07-17,0.0037905102871538337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333005867784029,0.8427930680887258,0.7314769349176458,0,RiskOn,0.0037905102871538337,1.9320954505815675,close_to_close,1,1,1,liquidate,,0.0
2020-07-20,0.020519309804954873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8363019455505015,0.8333005867784029,0.7314769349176458,0,RiskOn,0.020519309804954873,1.9717407157047948,close_to_close,1,1,1,liquidate,,0.0
2020-07-21,-0.007365609984377512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.796411114530784,0.8363019455505015,0.7314769349176458,0,RiskOn,-0.007365609984377512,1.957217642602596,close_to_close,1,1,1,liquidate,,0.0
2020-07-22,0.001889323232979538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7879813985765788,0.796411114530784,0.7314769349176458,0,RiskOn,0.001889323232979538,1.9609154593667626,close_to_close,1,1,1,liquidate,,0.0
2020-07-23,-0.01623737012987101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7893643921233353,0.7879813985765788,0.7314769349176458,0,RiskOn,-0.01623737012987101,1.9290753492596384,close_to_close,1,1,1,liquidate,,0.0
2020-07-24,-0.002934512899492992,0.2529476227616945,0.046107316218742256,0.2529476227616945,0.00025294762276169454,0.0,0.00025294762276169454,0.0,0.0,1.0,1.0,0.7988459976421834,0.7893643921233353,0.7893643921233353,0,RiskOn,-0.0031874605222546866,1.9229264977394185,close_to_close,1,1,1,liquidate,,0.0
2020-07-27,0.015085039438150745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8003720980864129,0.7988459976421834,0.7893643921233353,0,RiskOn,0.015085039438150745,1.9519339197944827,close_to_close,1,1,1,liquidate,,0.0
2020-07-28,-0.010954280168798115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8718162961391278,0.8003720980864129,0.7893643921233353,0,RiskOn,-0.010954280168798115,1.9305518887660738,close_to_close,1,1,1,liquidate,,0.0
2020-07-29,0.021324247486755675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8410675794153588,0.8718162961391278,0.7893643921233353,0,RiskOn,0.021324247486755675,1.9717194550281452,close_to_close,1,1,1,liquidate,,0.0
2020-07-30,0.01007836388821553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8139537579920433,0.8410675794153588,0.7893643921233353,0,RiskOn,0.01007836388821553,1.991591161181393,close_to_close,1,1,1,liquidate,,0.0
2020-07-31,0.010708058280053296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8253750419829552,0.8139537579920433,0.7893643921233353,0,RiskOn,0.010708058280053296,2.0129172354053626,close_to_close,1,1,1,liquidate,,0.0
2020-08-03,0.009549054462158719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8193883790862915,0.8253750419829552,0.7893643921233353,0,RiskOn,0.009549054462158719,2.0321386917140667,close_to_close,1,1,1,liquidate,,0.0
2020-08-04,0.0076343653318548185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8319783555013948,0.8193883790862915,0.7893643921233353,0,RiskOn,0.0076343653318548185,2.0476527808916094,close_to_close,1,1,1,liquidate,,0.0
2020-08-05,0.006171283063272182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8336583817428969,0.8319783555013948,0.7893643921233353,0,RiskOn,0.006171283063272182,2.0602894258177877,close_to_close,1,1,1,liquidate,,0.0
2020-08-06,0.002438016586298773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8386651662829778,0.8336583817428969,0.7893643921233353,0,RiskOn,0.002438016586298773,2.065312445610507,close_to_close,1,1,1,liquidate,,0.0
2020-08-07,-0.011129601850446074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8402761639954442,0.8386651662829778,0.7893643921233353,0,RiskOn,-0.011129601850446074,2.042326340394091,close_to_close,1,1,1,liquidate,,0.0
2020-08-10,-0.011052985419930815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8181738954562645,0.8402761639954442,0.7893643921233353,0,RiskOn,-0.011052985419930815,2.019752537130975,close_to_close,1,1,1,liquidate,,0.0
2020-08-11,-0.01469011002791219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9294060872176132,0.8181738954562645,0.7893643921233353,0,RiskOn,-0.01469011002791219,1.990082150131366,close_to_close,1,1,1,liquidate,,0.0
2020-08-12,0.013448829814152363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8871223722231155,0.9294060872176132,0.7893643921233353,0,RiskOn,0.013448829814152363,2.016846426284665,close_to_close,1,1,1,liquidate,,0.0
2020-08-13,0.008023087840368561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8654410485714844,0.8871223722231155,0.7893643921233353,0,RiskOn,0.008023087840368561,2.0330277623232806,close_to_close,1,1,1,liquidate,,0.0
2020-08-14,-0.001382901211044889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8705500769375373,0.8654410485714844,0.7893643921233353,0,RiskOn,-0.001382901211044889,2.030216285768676,close_to_close,1,1,1,liquidate,,0.0
2020-08-17,0.010347659490302037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8680614358606915,0.8705500769375373,0.7893643921233353,0,RiskOn,0.010347659490302037,2.051224272585476,close_to_close,1,1,1,liquidate,,0.0
2020-08-18,0.0028176373645597236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9227277440052807,0.8680614358606915,0.7893643921233353,0,RiskOn,0.0028176373645597236,2.0570038787390046,close_to_close,1,1,1,liquidate,,0.0
2020-08-19,-0.0034457239731066395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9408342976790577,0.9227277440052807,0.7893643921233353,0,RiskOn,-0.0034457239731066395,2.0499160111612604,close_to_close,1,1,1,liquidate,,0.0
2020-08-20,0.008445691415816397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9342385139191297,0.9408342976790577,0.7893643921233353,0,RiskOn,0.008445691415816397,2.0672289692198698,close_to_close,1,1,1,liquidate,,0.0
2020-08-21,-0.005155954635470218,0.8243749475889266,0.13074740658546613,0.8243749475889266,0.0008243749475889266,0.0,0.0008243749475889266,0.0,0.0,1.0,1.0,1.0,0.9342385139191297,0.9342385139191297,0,RiskOn,-0.005980329583059145,2.0548662586602875,close_to_close,1,1,1,liquidate,,0.0
