fee_rate,ann_ret,ann_vol,sharpe,max_dd,total_ret,avg_trade_gross,avg_trade_cost,edge_per_trade,impact_rate_used,total_cost_rate_used
0.001,0.20697528405179885,0.20141666140769865,1.027597630723414,-0.3246074861373168,3.348852495104408,0.001013746875834516,0.0005025389103205514,0.0005112079655139646,0.0,0.001
0.003,0.19408800914451554,0.2013620566368227,0.9638757787104324,-0.3295760003370616,2.9296250662667727,0.001013746875834516,0.001507616730961654,-0.000493869855127138,0.0,0.003
0.005,0.18120073423723226,0.20139299999640264,0.899737002972145,-0.3345122308395475,2.5503125570057597,0.001013746875834516,0.002512694551602757,-0.001498947675768241,0.0,0.005
