,gross_ret,equity_turnover,cash_turnover,turnover,fee_cost,impact_cost,cost,missing_ret_penalty_ret,capacity_shortfall,base_exposure_signal,base_exposure,vol_scale_signal,vol_scale,exposure,regime,regime_label,net_ret,nav,return_mode,weight_lag_days,exposure_signal_lag_days,vol_scale_lag_days,missing_ret_policy,max_participation_of_adv,impact_bps_at_100pct_adv
2020-05-28,0.0015256982208135925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7797546480386681,0.7316613357975427,0.4726172577275796,1,Transition,0.0015256982208135925,1.6788775650313181,close_to_close,1,1,1,liquidate,,0.0
2020-05-29,0.02388711925850285,0.5560863733461611,0.2837209788300078,0.5560863733461611,0.0005560863733461611,0.0,0.0005560863733461611,0.0,0.0,1.0,1.0,0.8355908616252755,0.7797546480386681,0.7797546480386681,1,Transition,0.02333103288515669,1.7180475127112154,close_to_close,1,1,1,liquidate,,0.0
2020-06-01,0.013682095885767513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8173006534312776,0.8355908616252755,0.7797546480386681,1,Transition,0.013682095885767513,1.7415540035164345,close_to_close,1,1,1,liquidate,,0.0
2020-06-02,0.0033008652501025984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9075748580835966,0.8173006534312776,0.7797546480386681,1,Transition,0.0033008652501025984,1.747302638607819,close_to_close,1,1,1,liquidate,,0.0
2020-06-03,0.006308368314565485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9188836191283678,0.9075748580835966,0.7797546480386681,1,Transition,0.006308368314565485,1.7583252672091692,close_to_close,1,1,1,liquidate,,0.0
2020-06-04,-0.008399597672809444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9239115776064067,0.9188836191283678,0.7797546480386681,1,Transition,-0.008399597672809444,1.743556042386677,close_to_close,1,1,1,liquidate,,0.0
2020-06-05,0.01743474805478102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8876115117433494,0.9239115776064067,0.7797546480386681,1,Transition,0.01743474805478102,1.7739545027050796,close_to_close,1,1,1,liquidate,,0.0
2020-06-08,0.013591547361785503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9180174907538775,0.8876115117433494,0.7797546480386681,1,Transition,0.013591547361785503,1.7980652893462485,close_to_close,1,1,1,liquidate,,0.0
2020-06-09,-0.004416086659977262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9308934602475926,0.9180174907538775,0.7797546480386681,1,Transition,-0.004416086659977262,1.7901248772081984,close_to_close,1,1,1,liquidate,,0.0
2020-06-10,0.006410748407474442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9170359833798726,0.9308934602475926,0.7797546480386681,1,Transition,0.006410748407474442,1.8016009174139411,close_to_close,1,1,1,liquidate,,0.0
2020-06-11,-0.03763100631426794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9825198027630283,0.9170359833798726,0.7797546480386681,1,Transition,-0.03763100631426794,1.7338048619149462,close_to_close,1,1,1,liquidate,,0.0
2020-06-12,0.007139559326650589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7280217680125621,0.9825198027630283,0.7797546480386681,1,Transition,0.007139559326650589,1.7461834645874232,close_to_close,1,1,1,liquidate,,0.0
2020-06-15,0.019210146910099014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.733370223546477,0.7280217680125621,0.7797546480386681,1,Transition,0.019210146910099014,1.779727905474133,close_to_close,1,1,1,liquidate,,0.0
2020-06-16,0.005165118579696708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7132745166382539,0.733370223546477,0.7797546480386681,1,Transition,0.005165118579696708,1.7889204111455024,close_to_close,1,1,1,liquidate,,0.0
2020-06-17,0.005768123549978617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7302755207324677,0.7132745166382539,0.7797546480386681,1,Transition,0.005768123549978617,1.7992391250980684,close_to_close,1,1,1,liquidate,,0.0
2020-06-18,0.00822559796268248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7299546568125415,0.7302755207324677,0.7797546480386681,1,Transition,0.00822559796268248,1.8140389427798536,close_to_close,1,1,1,liquidate,,0.0
2020-06-19,-0.0036885193549987313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.745825529684557,0.7299546568125415,0.7797546480386681,1,Transition,-0.0036885193549987313,1.8073478250286887,close_to_close,1,1,1,liquidate,,0.0
2020-06-22,0.007885182367633919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7734665514658277,0.745825529684557,0.7797546480386681,1,Transition,0.007885182367633919,1.8215990922307868,close_to_close,1,1,1,liquidate,,0.0
2020-06-23,0.005395706916730695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7801385166217158,0.7734665514658277,0.7797546480386681,1,Transition,0.005395706916730695,1.8314279070522468,close_to_close,1,1,1,liquidate,,0.0
2020-06-24,-0.019937075028185564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8112647997051018,0.7801385166217158,0.7797546480386681,1,Transition,-0.019937075028185564,1.7949145914606333,close_to_close,1,1,1,liquidate,,0.0
2020-06-25,0.01038610762962997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7437780209005893,0.8112647997051018,0.7797546480386681,1,Transition,0.01038610762962997,1.8135567675935365,close_to_close,1,1,1,liquidate,,0.0
2020-06-26,-0.017568516479098257,0.11953520387850106,0.052443325650129324,0.11953520387850106,0.00011953520387850106,0.0,0.00011953520387850106,0.0,0.0,1.0,1.0,0.7401838234404553,0.7437780209005893,0.7437780209005893,1,Transition,-0.017688051682976758,1.7814784817583298,close_to_close,1,1,1,liquidate,,0.0
2020-06-29,0.00808240210571208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7261848169563622,0.7401838234404553,0.7437780209005893,1,Transition,0.00808240210571208,1.795877107190574,close_to_close,1,1,1,liquidate,,0.0
2020-06-30,0.011904815833581345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7336086416523872,0.7261848169563622,0.7437780209005893,1,Transition,0.011904815833581345,1.8172566934114225,close_to_close,1,1,1,liquidate,,0.0
2020-07-01,0.012236219091270512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.721655286550398,0.7336086416523872,0.7437780209005893,1,Transition,0.012236219091270512,1.8394930444570825,close_to_close,1,1,1,liquidate,,0.0
2020-07-02,0.0047323312764080815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7117961579647508,0.721655286550398,0.7437780209005893,1,Transition,0.0047323312764080815,1.848198134924102,close_to_close,1,1,1,liquidate,,0.0
2020-07-06,0.012612989751708154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7225660077620755,0.7117961579647508,0.7437780209005893,1,Transition,0.012612989751708154,1.871509439059026,close_to_close,1,1,1,liquidate,,0.0
2020-07-07,-0.003227356759785015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7353324834133658,0.7225660077620755,0.7437780209005893,1,Transition,-0.003227356759785015,1.8654694104198772,close_to_close,1,1,1,liquidate,,0.0
2020-07-08,0.009899987777406203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7440181431359562,0.7353324834133658,0.7437780209005893,1,Transition,0.009899987777406203,1.8839375347821592,close_to_close,1,1,1,liquidate,,0.0
2020-07-09,0.00553651092176656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7405991201344807,0.7440181431359562,0.7437780209005893,1,Transition,0.00553651092176656,1.8943679755194067,close_to_close,1,1,1,liquidate,,0.0
2020-07-10,0.007268417161137396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7411552328781537,0.7405991201344807,0.7437780209005893,1,Transition,0.007268417161137396,1.9081370322221811,close_to_close,1,1,1,liquidate,,0.0
2020-07-13,-0.022971189688896238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7411552328781537,0.7437780209005893,1,Transition,-0.022971189688896238,1.864304854502598,close_to_close,1,1,1,liquidate,,0.0
2020-07-14,0.009093954559245387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8597052687287379,1.0,0.7437780209005893,1,Transition,0.009093954559245387,1.8812587581340252,close_to_close,1,1,1,liquidate,,0.0
2020-07-15,0.005261063154800978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8957102262298572,0.8597052687287379,0.7437780209005893,1,Transition,0.005261063154800978,1.8911561792710907,close_to_close,1,1,1,liquidate,,0.0
2020-07-16,-0.004291863582036577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8958972448719863,0.8957102262298572,0.7437780209005893,1,Transition,-0.004291863582036577,1.8830395949373337,close_to_close,1,1,1,liquidate,,0.0
2020-07-17,0.0038636807254866143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8885032551695515,0.8958972448719863,0.7437780209005893,1,Transition,0.0038636807254866143,1.8903150587256212,close_to_close,1,1,1,liquidate,,0.0
2020-07-20,0.018994140058324758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.893218773753544,0.8885032551695515,0.7437780209005893,1,Transition,0.018994140058324758,1.926219967705416,close_to_close,1,1,1,liquidate,,0.0
2020-07-21,-0.006154243163789999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8511270189710313,0.893218773753544,0.7437780209005893,1,Transition,-0.006154243163789999,1.9143655416372092,close_to_close,1,1,1,liquidate,,0.0
2020-07-22,0.0020019393360278014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8415917168238329,0.8511270189710313,0.7437780209005893,1,Transition,0.0020019393360278014,1.918197985318549,close_to_close,1,1,1,liquidate,,0.0
2020-07-23,-0.014426076145669823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8425739676490759,0.8415917168238329,0.7437780209005893,1,Transition,-0.014426076145669823,1.890525915119873,close_to_close,1,1,1,liquidate,,0.0
2020-07-24,-0.005855118514092214,0.259797020496959,0.08833445281437358,0.259797020496959,0.00025979702049695904,0.0,0.00025979702049695904,0.0,0.0,1.0,1.0,0.8757155790625332,0.8425739676490759,0.8425739676490759,1,Transition,-0.0061149155345891736,1.878965508832963,close_to_close,1,1,1,liquidate,,0.0
2020-07-27,0.014315078598894401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.874997653324206,0.8757155790625332,0.8425739676490759,1,Transition,0.014315078598894401,1.9058630477765186,close_to_close,1,1,1,liquidate,,0.0
2020-07-28,-0.010172674228349231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9484112616967796,0.874997653324206,0.8425739676490759,1,Transition,-0.010172674228349231,1.8864753238676393,close_to_close,1,1,1,liquidate,,0.0
2020-07-29,0.020181507065358907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9206903302531245,0.9484112616967796,0.8425739676490759,0,RiskOn,0.020181507065358907,1.9245472389448992,close_to_close,1,1,1,liquidate,,0.0
2020-07-30,0.009999546629482974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8906415204970586,0.9206903302531245,0.8425739676490759,1,Transition,0.009999546629482974,1.9437918388013713,close_to_close,1,1,1,liquidate,,0.0
2020-07-31,0.011129976437772669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9027735159930079,0.8906415204970586,0.8425739676490759,0,RiskOn,0.011129976437772669,1.9654261961671653,close_to_close,1,1,1,liquidate,,0.0
2020-08-03,0.008767958292088839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8929958013748629,0.9027735159930079,0.8425739676490759,0,RiskOn,0.008767958292088839,1.9826589710813376,close_to_close,1,1,1,liquidate,,0.0
2020-08-04,0.007449651467429262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9068980684953634,0.8929958013748629,0.8425739676490759,0,RiskOn,0.007449651467429262,1.9974290893946653,close_to_close,1,1,1,liquidate,,0.0
2020-08-05,0.004638391248419933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9129845495279424,0.9068980684953634,0.8425739676490759,0,RiskOn,0.004638391248419933,2.0066939470022533,close_to_close,1,1,1,liquidate,,0.0
2020-08-06,0.0014383393840448847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9240951152231485,0.9129845495279424,0.8425739676490759,0,RiskOn,0.0014383393840448847,2.0095802539379513,close_to_close,1,1,1,liquidate,,0.0
2020-08-07,-0.010091205296785566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9248553402929208,0.9240951152231485,0.8425739676490759,0,RiskOn,-0.010091205296785566,1.989301167035097,close_to_close,1,1,1,liquidate,,0.0
2020-08-10,-0.008691726817401563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9015245748544234,0.9248553402929208,0.8425739676490759,0,RiskOn,-0.008691726817401563,1.97201070473369,close_to_close,1,1,1,liquidate,,0.0
2020-08-11,-0.014091353514960183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9015245748544234,0.8425739676490759,0,RiskOn,-0.014091353514960183,1.9442224047580017,close_to_close,1,1,1,liquidate,,0.0
2020-08-12,0.013272371598548275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9926151481641997,1.0,0.8425739676490759,0,RiskOn,0.013272371598548275,1.970026846984173,close_to_close,1,1,1,liquidate,,0.0
2020-08-13,0.006521046536060563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9686471201727916,0.9926151481641997,0.8425739676490759,0,RiskOn,0.006521046536060563,1.9828734837306454,close_to_close,1,1,1,liquidate,,0.0
2020-08-14,-0.0010161393707950879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9763862564003338,0.9686471201727916,0.8425739676490759,0,RiskOn,-0.0010161393707950879,1.9808586079165211,close_to_close,1,1,1,liquidate,,0.0
2020-08-17,0.008124705727753905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9742289192665912,0.9763862564003338,0.8425739676490759,0,RiskOn,0.008124705727753905,1.996952501194131,close_to_close,1,1,1,liquidate,,0.0
2020-08-18,0.003127885132669959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9742289192665912,0.8425739676490759,0,RiskOn,0.003127885132669959,2.003198739233264,close_to_close,1,1,1,liquidate,,0.0
2020-08-19,-0.0027687133546635554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8425739676490759,0,RiskOn,-0.0027687133546635554,1.9976524561319038,close_to_close,1,1,1,liquidate,,0.0
2020-08-20,0.007569905694718005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8425739676490759,0,RiskOn,0.007569905694718005,2.012774496835644,close_to_close,1,1,1,liquidate,,0.0
2020-08-21,-0.005160770729789606,0.8723865471139505,0.14782590831112452,0.8723865471139505,0.0008723865471139504,0.0,0.0008723865471139504,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.0060331572769035564,2.000631111733294,close_to_close,1,1,1,liquidate,,0.0
2020-08-24,0.012753303788558618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.012753303788558618,2.0261457680700703,close_to_close,1,1,1,liquidate,,0.0
2020-08-25,0.004803094062516412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.004803094062516412,2.03587753677848,close_to_close,1,1,1,liquidate,,0.0
2020-08-26,0.011186351600965892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.011186351600965892,2.0586515787213924,close_to_close,1,1,1,liquidate,,0.0
2020-08-27,-0.0037135252869847754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.0037135252869847754,2.0510067240267196,close_to_close,1,1,1,liquidate,,0.0
2020-08-28,0.009966352695111601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.009966352695111601,2.0714477804184157,close_to_close,1,1,1,liquidate,,0.0
2020-08-31,-0.006102395790977705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.006102395790977705,2.0588069862019602,close_to_close,1,1,1,liquidate,,0.0
2020-09-01,0.013456737646034727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.013456737646034727,2.0865118116791037,close_to_close,1,1,1,liquidate,,0.0
2020-09-02,0.012837338427892659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.012837338427892659,2.113297069939424,close_to_close,1,1,1,liquidate,,0.0
2020-09-03,-0.04202906060917983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.04202906060917983,2.0244771793017375,close_to_close,1,1,1,liquidate,,0.0
2020-09-04,-0.011192835171825816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9289517350294276,1.0,1.0,1,Transition,-0.011192835171825816,2.0018175399246902,close_to_close,1,1,1,liquidate,,0.0
2020-09-08,-0.0314810875772025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9324358468189529,0.9289517350294276,1.0,1,Transition,-0.0314810875772025,1.938798146636741,close_to_close,1,1,1,liquidate,,0.0
2020-09-09,0.022384344739999562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.82847889422363,0.9324358468189529,1.0,1,Transition,0.022384344739999562,1.98219687273233,close_to_close,1,1,1,liquidate,,0.0
2020-09-10,-0.008996748806405613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8092704504379502,0.82847889422363,1.0,1,Transition,-0.008996748806405613,1.9643635453835144,close_to_close,1,1,1,liquidate,,0.0
2020-09-11,-0.005455154010653823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8201581847218239,0.8092704504379502,1.0,1,Transition,-0.005455154010653823,1.9536476397105336,close_to_close,1,1,1,liquidate,,0.0
2020-09-14,0.01817710874274845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8228892010333259,0.8201581847218239,1.0,1,Transition,0.01817710874274845,1.9891593053025658,close_to_close,1,1,1,liquidate,,0.0
2020-09-15,0.01494154458196991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7950836386423652,0.8228892010333259,1.0,1,Transition,0.01494154458196991,2.018880417743384,close_to_close,1,1,1,liquidate,,0.0
2020-09-16,-0.002549571576368483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7841501278304466,0.7950836386423652,1.0,1,Transition,-0.002549571576368483,2.0137331376142185,close_to_close,1,1,1,liquidate,,0.0
2020-09-17,-0.012378925527577876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7836012301549032,0.7841501278304466,1.0,1,Transition,-0.012378925527577876,1.9888052850712763,close_to_close,1,1,1,liquidate,,0.0
2020-09-18,-0.006321479236918702,0.3221929318699796,0.21639876984509673,0.3221929318699796,0.0003221929318699796,0.0,0.0003221929318699796,0.0,0.0,1.0,1.0,0.7722520711793689,0.7836012301549032,0.7836012301549032,1,Transition,-0.006643672168788682,1.9755923147497083,close_to_close,1,1,1,liquidate,,0.0
2020-09-21,-0.00327532147455539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7740865830373775,0.7722520711793689,0.7836012301549032,1,Transition,-0.00327532147455539,1.969121614816242,close_to_close,1,1,1,liquidate,,0.0
2020-09-22,0.011506111209822556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7744050029332868,0.7740865830373775,0.7836012301549032,1,Transition,0.011506111209822556,1.9917785471019829,close_to_close,1,1,1,liquidate,,0.0
2020-09-23,-0.022068183071163202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7706768765559633,0.7744050029332868,0.7836012301549032,1,Transition,-0.022068183071163202,1.9478236134873208,close_to_close,1,1,1,liquidate,,0.0
2020-09-24,0.0026934801906364153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7238977237804273,0.7706768765559633,0.7836012301549032,1,Transition,0.0026934801906364153,1.9530700378051027,close_to_close,1,1,1,liquidate,,0.0
2020-09-25,0.011010532632571287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7337328017294941,0.7238977237804273,0.7836012301549032,1,Transition,0.011010532632571287,1.9745743791900532,close_to_close,1,1,1,liquidate,,0.0
2020-09-28,0.015163808766020859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7175718297751135,0.7337328017294941,0.7836012301549032,1,Transition,0.015163808766020859,2.0045164474703756,close_to_close,1,1,1,liquidate,,0.0
2020-09-29,-0.0013211792620029825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6982694732944094,0.7175718297751135,0.7836012301549032,1,Transition,-0.0013211792620029825,2.001868121909634,close_to_close,1,1,1,liquidate,,0.0
2020-09-30,0.0012453738218891868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6995550680413332,0.6982694732944094,0.7836012301549032,1,Transition,0.0012453738218891868,2.0043611960635346,close_to_close,1,1,1,liquidate,,0.0
2020-10-01,0.0062744537792156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7109470725284397,0.6995550680413332,0.7836012301549032,1,Transition,0.0062744537792156,2.0169374677450884,close_to_close,1,1,1,liquidate,,0.0
2020-10-02,-0.016459507389655292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7199509702243929,0.7109470725284397,0.7836012301549032,1,Transition,-0.016459507389655292,1.9837396705902655,close_to_close,1,1,1,liquidate,,0.0
2020-10-05,0.016531035481896182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.810689997798659,0.7199509702243929,0.7836012301549032,1,Transition,0.016531035481896182,2.016532941471638,close_to_close,1,1,1,liquidate,,0.0
2020-10-06,-0.010869926225526289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7829846020503232,0.810689997798659,0.7836012301549032,1,Transition,-0.010869926225526289,1.994613377166498,close_to_close,1,1,1,liquidate,,0.0
2020-10-07,0.013557432386443715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8612413777993838,0.7829846020503232,0.7836012301549032,1,Transition,0.013557432386443715,2.021655213164529,close_to_close,1,1,1,liquidate,,0.0
2020-10-08,0.005414947501140894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8812458018931301,0.8612413777993838,0.7836012301549032,1,Transition,0.005414947501140894,2.032602370009223,close_to_close,1,1,1,liquidate,,0.0
2020-10-09,0.007253641172650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.890617720287887,0.8812458018931301,0.7836012301549032,1,Transition,0.007253641172650999,2.0473461382479496,close_to_close,1,1,1,liquidate,,0.0
2020-10-12,0.01252544953102144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8931769112932471,0.890617720287887,0.7836012301549032,1,Transition,0.01252544953102144,2.072990068975106,close_to_close,1,1,1,liquidate,,0.0
2020-10-13,-0.00019624287053625952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8998356315274011,0.8931769112932471,0.7836012301549032,1,Transition,-0.00019624287053625952,2.0725832594533773,close_to_close,1,1,1,liquidate,,0.0
2020-10-14,-0.009191581703602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9188992233615805,0.8998356315274011,0.7836012301549032,1,Transition,-0.009191581703602835,2.0535329410865923,close_to_close,1,1,1,liquidate,,0.0
2020-10-15,-0.0042656757618262636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.900098993621832,0.9188992233615805,0.7836012301549032,1,Transition,-0.0042656757618262636,2.0447732353936874,close_to_close,1,1,1,liquidate,,0.0
2020-10-16,0.00010537839323582001,0.2039653400685324,0.1105064186499514,0.2039653400685324,0.0002039653400685324,0.0,0.0002039653400685324,0.0,0.0,1.0,1.0,0.9181026099451729,0.900098993621832,0.900098993621832,1,Transition,-9.85869468327124e-05,2.0445716474434446,close_to_close,1,1,1,liquidate,,0.0
2020-10-19,-0.016340002917016056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9312644321182423,0.9181026099451729,0.900098993621832,1,Transition,-0.016340002917016056,2.01116334076017,close_to_close,1,1,1,liquidate,,0.0
2020-10-20,0.0022299689917446644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8860655000449212,0.9312644321182423,0.900098993621832,1,Transition,0.0022299689917446644,2.0156481726473987,close_to_close,1,1,1,liquidate,,0.0
2020-10-21,0.002413896225621918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.906493148560981,0.8860655000449212,0.900098993621832,1,Transition,0.002413896225621918,2.020513738163534,close_to_close,1,1,1,liquidate,,0.0
2020-10-22,0.0006585215574111715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.906493148560981,0.900098993621832,1,Transition,0.0006585215574111715,2.02184429001716,close_to_close,1,1,1,liquidate,,0.0
2020-10-23,0.0009444842548695387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.900098993621832,1,Transition,0.0009444842548695387,2.023753890114879,close_to_close,1,1,1,liquidate,,0.0
2020-10-26,-0.018525952862061528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.900098993621832,1,Transition,-0.018525952862061528,1.986261920942197,close_to_close,1,1,1,liquidate,,0.0
2020-10-27,-0.0013927343792909438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.900098993621832,1,Transition,-0.0013927343792909438,1.9834955856786243,close_to_close,1,1,1,liquidate,,0.0
